slurmstepd: info: Setting TMPDIR to /scratch/10928671. Previous errors about TMPDIR can be discarded
cesga/2020 unloaded
        Preparing the environment for use of the CESGA 2020 software stack.
        Please rebuild modules cache: module --ignore-cache avail
     
cesga/2020 loaded
python/3.9.9 loaded
jupyter-server/1.13.5-python-3.9.9 loaded
jupyterlab/3.2.4-python-3.9.9 loaded
  0%|          | 0/480 [00:00<?, ?batch/s]Restormer model not found. Restormer preprocessing will be disabled.
Available Models: ['FRNet', 'FRNet_1ch', 'FRNetR', 'RoiNet11', 'RoiNet9', 'RoiNet9_plusk', 'RoiNet7', 'RoiNet5', 'RoiNet3', 'RoiNetR', 'RoiNet9x1.5', 'RoiNet7x1.5', 'RoiNet5x1.5', 'RoiNet3x1.5', 'RoiNet9x0.5', 'RoiNet7x0.5', 'RoiNet5x0.5', 'RoiNetx2', 'RoiNet_AblationOne_Simple', 'RoiNet_Ablation3_Simple', 'RoiNet_AblationOne_Residual', 'RoiNet_Ablation3_Residual']
Datasets_library: {'FIVES512': {'paths': {'train': 'dataset/FIVES512/train', 'val': 'dataset/FIVES512/val', 'test': 'dataset/FIVES512/test'}, 'preprocessing': {'start': 0, 'end': 1}}, 'FIVES': {'paths': {'train': 'dataset/FIVES/train', 'val': 'dataset/FIVES/val', 'test': 'dataset/FIVES/test'}, 'preprocessing': {'start': 0, 'end': 1}}}
USING CHANNELS = 3
Available Datasets: ['FIVES512', 'FIVES']
All datasets: {'FIVES512': {'train': <ds.dataset.SegmentationDataset object at 0x1457a18946d0>, 'val': <ds.dataset.SegmentationDataset object at 0x1457a18a0090>, 'test': <ds.dataset.SegmentationDataset object at 0x1457a1826290>}, 'FIVES': {'train': <ds.dataset.SegmentationDataset object at 0x1457a1827d10>, 'val': <ds.dataset.SegmentationDataset object at 0x1457a1802750>, 'test': <ds.dataset.SegmentationDataset object at 0x1457a1805610>}}
Dataset a usar: {'train': <ds.dataset.SegmentationDataset object at 0x1457a1827d10>, 'val': <ds.dataset.SegmentationDataset object at 0x1457a1802750>, 'test': <ds.dataset.SegmentationDataset object at 0x1457a1805610>}
Configuración de Entrenamiento:
  Model: RoiNet_Ablation3_Residual
  Dataset: FIVES
  Config File: code/config/config.json
  Epochs: 300
  Thresh Value: 100
  Batch Size: 1
  Num Workers: 32
  Learning Rate: 0.0001
  Weight Decay: 0.001
  Loss Function: Dice
  Loss Alpha: 0.2
  Loss Beta: 0.8
  Loss Gamma: 0.5
  Logging Enabled: True
  Output Prefix: RoiNet_Ablation3_Residual_
  Augmentation Config: {'enabled': True, 'geometric': False, 'elastic': False, 'intensity_and_color': False, 'gamma': False, 'noise': False, 'otrosfives': True}
  Restormer Enabled: False
  Output Directory: run_benchmark_runs/RoiNet_Ablation3_Residual_result_2025-03-10_12-35-56
Parameters logged to: run_benchmark_runs/RoiNet_Ablation3_Residual_result_2025-03-10_12-35-56/parameters_FIVES_RoiNet_Ablation3_Residual_Dice_True_False.log
Modelo cargado en GPU:
- Parámetros totales: 4687174
- Memoria ocupada por modelo en GPU: 17.88 MB
==== Memoria GPU - Después de cargar el modelo en GPU ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB
USING: Dice
==== Memoria GPU - Inicio de época ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB
Train Epoch 0:   0%|          | 0/480 [00:02<?, ?batch/s]
Train Epoch 0:   0%|          | 0/480 [00:07<?, ?batch/s, avg_loss=0.850, curr_loss=0.850, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  75%|███████▌  | 361/480 [03:01<00:58,  2.03batch/s, avg_loss=0.106, curr_loss=0.063, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  76%|███████▌  | 364/480 [03:01<00:57,  2.03batch/s, avg_loss=0.106, curr_loss=0.063, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  76%|███████▌  | 364/480 [03:01<00:57,  2.03batch/s, avg_loss=0.106, curr_loss=0.063, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  76%|███████▌  | 364/480 [03:01<00:57,  2.03batch/s, avg_loss=0.106, curr_loss=0.061, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  76%|███████▌  | 364/480 [03:01<00:57,  2.03batch/s, avg_loss=0.106, curr_loss=0.061, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  76%|███████▌  | 364/480 [03:02<00:57,  2.03batch/s, avg_loss=0.107, curr_loss=0.238, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  76%|███████▌  | 364/480 [03:02<00:57,  2.03batch/s, avg_loss=0.107, curr_loss=0.238, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  76%|███████▌  | 364/480 [03:02<00:57,  2.03batch/s, avg_loss=0.107, curr_loss=0.057, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  76%|███████▋  | 367/480 [03:02<00:55,  2.03batch/s, avg_loss=0.107, curr_loss=0.057, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  76%|███████▋  | 367/480 [03:02<00:55,  2.03batch/s, avg_loss=0.107, curr_loss=0.057, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  76%|███████▋  | 367/480 [03:03<00:55,  2.03batch/s, avg_loss=0.106, curr_loss=0.048, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  76%|███████▋  | 367/480 [03:03<00:55,  2.03batch/s, avg_loss=0.106, curr_loss=0.048, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  76%|███████▋  | 367/480 [03:03<00:55,  2.03batch/s, avg_loss=0.106, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  76%|███████▋  | 367/480 [03:03<00:55,  2.03batch/s, avg_loss=0.106, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  76%|███████▋  | 367/480 [03:04<00:55,  2.03batch/s, avg_loss=0.106, curr_loss=0.123, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  77%|███████▋  | 370/480 [03:04<00:54,  2.02batch/s, avg_loss=0.106, curr_loss=0.123, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  77%|███████▋  | 370/480 [03:04<00:54,  2.02batch/s, avg_loss=0.106, curr_loss=0.123, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  77%|███████▋  | 370/480 [03:04<00:54,  2.02batch/s, avg_loss=0.106, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  77%|███████▋  | 370/480 [03:04<00:54,  2.02batch/s, avg_loss=0.106, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  77%|███████▋  | 370/480 [03:05<00:54,  2.02batch/s, avg_loss=0.106, curr_loss=0.115, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  77%|███████▋  | 370/480 [03:05<00:54,  2.02batch/s, avg_loss=0.106, curr_loss=0.115, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  77%|███████▋  | 370/480 [03:05<00:54,  2.02batch/s, avg_loss=0.106, curr_loss=0.094, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  78%|███████▊  | 373/480 [03:05<00:52,  2.02batch/s, avg_loss=0.106, curr_loss=0.094, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  78%|███████▊  | 373/480 [03:05<00:52,  2.02batch/s, avg_loss=0.106, curr_loss=0.094, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  78%|███████▊  | 373/480 [03:06<00:52,  2.02batch/s, avg_loss=0.106, curr_loss=0.054, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  78%|███████▊  | 373/480 [03:06<00:52,  2.02batch/s, avg_loss=0.106, curr_loss=0.054, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  78%|███████▊  | 373/480 [03:06<00:52,  2.02batch/s, avg_loss=0.106, curr_loss=0.168, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  78%|███████▊  | 373/480 [03:06<00:52,  2.02batch/s, avg_loss=0.106, curr_loss=0.168, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  78%|███████▊  | 373/480 [03:07<00:52,  2.02batch/s, avg_loss=0.106, curr_loss=0.064, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  78%|███████▊  | 376/480 [03:07<00:51,  2.02batch/s, avg_loss=0.106, curr_loss=0.064, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  78%|███████▊  | 376/480 [03:07<00:51,  2.02batch/s, avg_loss=0.106, curr_loss=0.064, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  78%|███████▊  | 376/480 [03:07<00:51,  2.02batch/s, avg_loss=0.106, curr_loss=0.069, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  78%|███████▊  | 376/480 [03:07<00:51,  2.02batch/s, avg_loss=0.106, curr_loss=0.069, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  78%|███████▊  | 376/480 [03:08<00:51,  2.02batch/s, avg_loss=0.106, curr_loss=0.193, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  78%|███████▊  | 376/480 [03:08<00:51,  2.02batch/s, avg_loss=0.106, curr_loss=0.193, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  78%|███████▊  | 376/480 [03:08<00:51,  2.02batch/s, avg_loss=0.106, curr_loss=0.082, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  79%|███████▉  | 379/480 [03:08<00:49,  2.03batch/s, avg_loss=0.106, curr_loss=0.082, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  79%|███████▉  | 379/480 [03:08<00:49,  2.03batch/s, avg_loss=0.106, curr_loss=0.082, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  79%|███████▉  | 379/480 [03:09<00:49,  2.03batch/s, avg_loss=0.106, curr_loss=0.114, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  79%|███████▉  | 379/480 [03:09<00:49,  2.03batch/s, avg_loss=0.106, curr_loss=0.114, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  79%|███████▉  | 379/480 [03:09<00:49,  2.03batch/s, avg_loss=0.106, curr_loss=0.051, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  79%|███████▉  | 379/480 [03:09<00:49,  2.03batch/s, avg_loss=0.106, curr_loss=0.051, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  79%|███████▉  | 379/480 [03:10<00:49,  2.03batch/s, avg_loss=0.106, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  80%|███████▉  | 382/480 [03:10<00:48,  2.02batch/s, avg_loss=0.106, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  80%|███████▉  | 382/480 [03:10<00:48,  2.02batch/s, avg_loss=0.106, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  80%|███████▉  | 382/480 [03:10<00:48,  2.02batch/s, avg_loss=0.106, curr_loss=0.064, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  80%|███████▉  | 382/480 [03:10<00:48,  2.02batch/s, avg_loss=0.106, curr_loss=0.064, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  80%|███████▉  | 382/480 [03:11<00:48,  2.02batch/s, avg_loss=0.106, curr_loss=0.111, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  80%|███████▉  | 382/480 [03:11<00:48,  2.02batch/s, avg_loss=0.106, curr_loss=0.111, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  80%|███████▉  | 382/480 [03:11<00:48,  2.02batch/s, avg_loss=0.106, curr_loss=0.063, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  80%|████████  | 385/480 [03:11<00:46,  2.02batch/s, avg_loss=0.106, curr_loss=0.063, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  80%|████████  | 385/480 [03:11<00:46,  2.02batch/s, avg_loss=0.106, curr_loss=0.063, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  80%|████████  | 385/480 [03:11<00:46,  2.02batch/s, avg_loss=0.106, curr_loss=0.041, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  80%|████████  | 385/480 [03:11<00:46,  2.02batch/s, avg_loss=0.106, curr_loss=0.041, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  80%|████████  | 385/480 [03:12<00:46,  2.02batch/s, avg_loss=0.106, curr_loss=0.054, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  80%|████████  | 385/480 [03:12<00:46,  2.02batch/s, avg_loss=0.106, curr_loss=0.054, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  80%|████████  | 385/480 [03:12<00:46,  2.02batch/s, avg_loss=0.105, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  81%|████████  | 388/480 [03:12<00:45,  2.02batch/s, avg_loss=0.105, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  81%|████████  | 388/480 [03:12<00:45,  2.02batch/s, avg_loss=0.105, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  81%|████████  | 388/480 [03:13<00:45,  2.02batch/s, avg_loss=0.105, curr_loss=0.054, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  81%|████████  | 388/480 [03:13<00:45,  2.02batch/s, avg_loss=0.105, curr_loss=0.054, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  81%|████████  | 388/480 [03:13<00:45,  2.02batch/s, avg_loss=0.105, curr_loss=0.046, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  81%|████████  | 388/480 [03:13<00:45,  2.02batch/s, avg_loss=0.105, curr_loss=0.046, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  81%|████████  | 388/480 [03:14<00:45,  2.02batch/s, avg_loss=0.105, curr_loss=0.059, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  81%|████████▏ | 391/480 [03:14<00:43,  2.02batch/s, avg_loss=0.105, curr_loss=0.059, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  81%|████████▏ | 391/480 [03:14<00:43,  2.02batch/s, avg_loss=0.105, curr_loss=0.059, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  81%|████████▏ | 391/480 [03:14<00:43,  2.02batch/s, avg_loss=0.105, curr_loss=0.112, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  81%|████████▏ | 391/480 [03:14<00:43,  2.02batch/s, avg_loss=0.105, curr_loss=0.112, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  81%|████████▏ | 391/480 [03:15<00:43,  2.02batch/s, avg_loss=0.105, curr_loss=0.111, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  81%|████████▏ | 391/480 [03:15<00:43,  2.02batch/s, avg_loss=0.105, curr_loss=0.111, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  81%|████████▏ | 391/480 [03:15<00:43,  2.02batch/s, avg_loss=0.105, curr_loss=0.088, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  82%|████████▏ | 394/480 [03:15<00:42,  2.03batch/s, avg_loss=0.105, curr_loss=0.088, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  82%|████████▏ | 394/480 [03:15<00:42,  2.03batch/s, avg_loss=0.105, curr_loss=0.088, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  82%|████████▏ | 394/480 [03:16<00:42,  2.03batch/s, avg_loss=0.105, curr_loss=0.068, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  82%|████████▏ | 394/480 [03:16<00:42,  2.03batch/s, avg_loss=0.105, curr_loss=0.068, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  82%|████████▏ | 394/480 [03:16<00:42,  2.03batch/s, avg_loss=0.105, curr_loss=0.063, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  82%|████████▏ | 394/480 [03:16<00:42,  2.03batch/s, avg_loss=0.105, curr_loss=0.063, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  82%|████████▏ | 394/480 [03:17<00:42,  2.03batch/s, avg_loss=0.105, curr_loss=0.051, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  83%|████████▎ | 397/480 [03:17<00:40,  2.03batch/s, avg_loss=0.105, curr_loss=0.051, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  83%|████████▎ | 397/480 [03:17<00:40,  2.03batch/s, avg_loss=0.105, curr_loss=0.051, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  83%|████████▎ | 397/480 [03:17<00:40,  2.03batch/s, avg_loss=0.105, curr_loss=0.066, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  83%|████████▎ | 397/480 [03:17<00:40,  2.03batch/s, avg_loss=0.105, curr_loss=0.066, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  83%|████████▎ | 397/480 [03:18<00:40,  2.03batch/s, avg_loss=0.105, curr_loss=0.097, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  83%|████████▎ | 397/480 [03:18<00:40,  2.03batch/s, avg_loss=0.105, curr_loss=0.097, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  83%|████████▎ | 397/480 [03:18<00:40,  2.03batch/s, avg_loss=0.105, curr_loss=0.065, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  83%|████████▎ | 400/480 [03:18<00:39,  2.03batch/s, avg_loss=0.105, curr_loss=0.065, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  83%|████████▎ | 400/480 [03:18<00:39,  2.03batch/s, avg_loss=0.105, curr_loss=0.065, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  83%|████████▎ | 400/480 [03:19<00:39,  2.03batch/s, avg_loss=0.104, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  83%|████████▎ | 400/480 [03:19<00:39,  2.03batch/s, avg_loss=0.104, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  83%|████████▎ | 400/480 [03:19<00:39,  2.03batch/s, avg_loss=0.104, curr_loss=0.113, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  83%|████████▎ | 400/480 [03:19<00:39,  2.03batch/s, avg_loss=0.104, curr_loss=0.113, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  83%|████████▎ | 400/480 [03:20<00:39,  2.03batch/s, avg_loss=0.104, curr_loss=0.041, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  84%|████████▍ | 403/480 [03:20<00:38,  2.02batch/s, avg_loss=0.104, curr_loss=0.041, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  84%|████████▍ | 403/480 [03:20<00:38,  2.02batch/s, avg_loss=0.104, curr_loss=0.041, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  84%|████████▍ | 403/480 [03:20<00:38,  2.02batch/s, avg_loss=0.104, curr_loss=0.096, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  84%|████████▍ | 403/480 [03:20<00:38,  2.02batch/s, avg_loss=0.104, curr_loss=0.096, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  84%|████████▍ | 403/480 [03:21<00:38,  2.02batch/s, avg_loss=0.104, curr_loss=0.096, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  84%|████████▍ | 403/480 [03:21<00:38,  2.02batch/s, avg_loss=0.104, curr_loss=0.096, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  84%|████████▍ | 403/480 [03:21<00:38,  2.02batch/s, avg_loss=0.104, curr_loss=0.065, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  85%|████████▍ | 406/480 [03:21<00:36,  2.03batch/s, avg_loss=0.104, curr_loss=0.065, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  85%|████████▍ | 406/480 [03:21<00:36,  2.03batch/s, avg_loss=0.104, curr_loss=0.065, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  85%|████████▍ | 406/480 [03:22<00:36,  2.03batch/s, avg_loss=0.104, curr_loss=0.208, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  85%|████████▍ | 406/480 [03:22<00:36,  2.03batch/s, avg_loss=0.104, curr_loss=0.208, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  85%|████████▍ | 406/480 [03:22<00:36,  2.03batch/s, avg_loss=0.104, curr_loss=0.062, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  85%|████████▍ | 406/480 [03:22<00:36,  2.03batch/s, avg_loss=0.104, curr_loss=0.062, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  85%|████████▍ | 406/480 [03:23<00:36,  2.03batch/s, avg_loss=0.104, curr_loss=0.086, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  85%|████████▌ | 409/480 [03:23<00:35,  2.03batch/s, avg_loss=0.104, curr_loss=0.086, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  85%|████████▌ | 409/480 [03:23<00:35,  2.03batch/s, avg_loss=0.104, curr_loss=0.086, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  85%|████████▌ | 409/480 [03:23<00:35,  2.03batch/s, avg_loss=0.104, curr_loss=0.055, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  85%|████████▌ | 409/480 [03:23<00:35,  2.03batch/s, avg_loss=0.104, curr_loss=0.055, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  85%|████████▌ | 409/480 [03:24<00:35,  2.03batch/s, avg_loss=0.104, curr_loss=0.227, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  85%|████████▌ | 409/480 [03:24<00:35,  2.03batch/s, avg_loss=0.104, curr_loss=0.227, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  85%|████████▌ | 409/480 [03:24<00:35,  2.03batch/s, avg_loss=0.104, curr_loss=0.050, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  86%|████████▌ | 412/480 [03:24<00:33,  2.03batch/s, avg_loss=0.104, curr_loss=0.050, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  86%|████████▌ | 412/480 [03:24<00:33,  2.03batch/s, avg_loss=0.104, curr_loss=0.050, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  86%|████████▌ | 412/480 [03:25<00:33,  2.03batch/s, avg_loss=0.104, curr_loss=0.086, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  86%|████████▌ | 412/480 [03:25<00:33,  2.03batch/s, avg_loss=0.104, curr_loss=0.086, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  86%|████████▌ | 412/480 [03:25<00:33,  2.03batch/s, avg_loss=0.104, curr_loss=0.091, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  86%|████████▌ | 412/480 [03:25<00:33,  2.03batch/s, avg_loss=0.104, curr_loss=0.091, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  86%|████████▌ | 412/480 [03:26<00:33,  2.03batch/s, avg_loss=0.104, curr_loss=0.053, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  86%|████████▋ | 415/480 [03:26<00:32,  2.03batch/s, avg_loss=0.104, curr_loss=0.053, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  86%|████████▋ | 415/480 [03:26<00:32,  2.03batch/s, avg_loss=0.104, curr_loss=0.053, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  86%|████████▋ | 415/480 [03:26<00:32,  2.03batch/s, avg_loss=0.104, curr_loss=0.037, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  86%|████████▋ | 415/480 [03:26<00:32,  2.03batch/s, avg_loss=0.104, curr_loss=0.037, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  86%|████████▋ | 415/480 [03:27<00:32,  2.03batch/s, avg_loss=0.105, curr_loss=0.351, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  86%|████████▋ | 415/480 [03:27<00:32,  2.03batch/s, avg_loss=0.105, curr_loss=0.351, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  86%|████████▋ | 415/480 [03:27<00:32,  2.03batch/s, avg_loss=0.104, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  87%|████████▋ | 418/480 [03:27<00:30,  2.03batch/s, avg_loss=0.104, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  87%|████████▋ | 418/480 [03:27<00:30,  2.03batch/s, avg_loss=0.104, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  87%|████████▋ | 418/480 [03:28<00:30,  2.03batch/s, avg_loss=0.104, curr_loss=0.080, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  87%|████████▋ | 418/480 [03:28<00:30,  2.03batch/s, avg_loss=0.104, curr_loss=0.080, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  87%|████████▋ | 418/480 [03:28<00:30,  2.03batch/s, avg_loss=0.104, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  87%|████████▋ | 418/480 [03:28<00:30,  2.03batch/s, avg_loss=0.104, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  87%|████████▋ | 418/480 [03:29<00:30,  2.03batch/s, avg_loss=0.104, curr_loss=0.046, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  88%|████████▊ | 421/480 [03:29<00:29,  2.03batch/s, avg_loss=0.104, curr_loss=0.046, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  88%|████████▊ | 421/480 [03:29<00:29,  2.03batch/s, avg_loss=0.104, curr_loss=0.046, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  88%|████████▊ | 421/480 [03:29<00:29,  2.03batch/s, avg_loss=0.104, curr_loss=0.096, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  88%|████████▊ | 421/480 [03:29<00:29,  2.03batch/s, avg_loss=0.104, curr_loss=0.096, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  88%|████████▊ | 421/480 [03:30<00:29,  2.03batch/s, avg_loss=0.104, curr_loss=0.097, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  88%|████████▊ | 421/480 [03:30<00:29,  2.03batch/s, avg_loss=0.104, curr_loss=0.097, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  88%|████████▊ | 421/480 [03:30<00:29,  2.03batch/s, avg_loss=0.104, curr_loss=0.050, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  88%|████████▊ | 424/480 [03:30<00:27,  2.03batch/s, avg_loss=0.104, curr_loss=0.050, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  88%|████████▊ | 424/480 [03:30<00:27,  2.03batch/s, avg_loss=0.104, curr_loss=0.050, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  88%|████████▊ | 424/480 [03:31<00:27,  2.03batch/s, avg_loss=0.104, curr_loss=0.132, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  88%|████████▊ | 424/480 [03:31<00:27,  2.03batch/s, avg_loss=0.104, curr_loss=0.132, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  88%|████████▊ | 424/480 [03:31<00:27,  2.03batch/s, avg_loss=0.104, curr_loss=0.053, gpu_usage=GPU 0: 140.6MB]
Train Epoch 65:  88%|████████▊ | 424/480 [03:31<00:27,  2.03batch/s, avg_loss=0.104, curr_loss=0.053, gpu_usage=GPU 0: 140.6MB]
