slurmstepd: info: Setting TMPDIR to /scratch/10928678. Previous errors about TMPDIR can be discarded
cesga/2020 unloaded
        Preparing the environment for use of the CESGA 2020 software stack.
        Please rebuild modules cache: module --ignore-cache avail
     
cesga/2020 loaded
python/3.9.9 loaded
jupyter-server/1.13.5-python-3.9.9 loaded
jupyterlab/3.2.4-python-3.9.9 loaded
  0%|          | 0/480 [00:00<?, ?batch/s]Restormer model not found. Restormer preprocessing will be disabled.
Available Models: ['FRNet', 'FRNet_1ch', 'FRNetR', 'RoiNet11', 'RoiNet9', 'RoiNet9_plusk', 'RoiNet7', 'RoiNet5', 'RoiNet3', 'RoiNetR', 'RoiNet9x1.5', 'RoiNet7x1.5', 'RoiNet5x1.5', 'RoiNet3x1.5', 'RoiNet9x0.5', 'RoiNet7x0.5', 'RoiNet5x0.5', 'RoiNetx2', 'RoiNet_AblationOne_Simple', 'RoiNet_Ablation3_Simple', 'RoiNet_AblationOne_Residual', 'RoiNet_Ablation3_Residual']
Datasets_library: {'FIVES512': {'paths': {'train': 'dataset/FIVES512/train', 'val': 'dataset/FIVES512/val', 'test': 'dataset/FIVES512/test'}, 'preprocessing': {'start': 0, 'end': 1}}, 'FIVES': {'paths': {'train': 'dataset/FIVES/train', 'val': 'dataset/FIVES/val', 'test': 'dataset/FIVES/test'}, 'preprocessing': {'start': 0, 'end': 1}}}
USING CHANNELS = 3
Available Datasets: ['FIVES512', 'FIVES']
All datasets: {'FIVES512': {'train': <ds.dataset.SegmentationDataset object at 0x15422f5f28d0>, 'val': <ds.dataset.SegmentationDataset object at 0x15422f5fe290>, 'test': <ds.dataset.SegmentationDataset object at 0x15422f584490>}, 'FIVES': {'train': <ds.dataset.SegmentationDataset object at 0x15422f54df10>, 'val': <ds.dataset.SegmentationDataset object at 0x15422f560950>, 'test': <ds.dataset.SegmentationDataset object at 0x15422f563810>}}
Dataset a usar: {'train': <ds.dataset.SegmentationDataset object at 0x15422f54df10>, 'val': <ds.dataset.SegmentationDataset object at 0x15422f560950>, 'test': <ds.dataset.SegmentationDataset object at 0x15422f563810>}
Configuración de Entrenamiento:
  Model: RoiNet_AblationOne_Residual
  Dataset: FIVES
  Config File: code/config/config.json
  Epochs: 300
  Thresh Value: 100
  Batch Size: 1
  Num Workers: 32
  Learning Rate: 0.0001
  Weight Decay: 0.001
  Loss Function: Dice
  Loss Alpha: 0.2
  Loss Beta: 0.8
  Loss Gamma: 0.5
  Logging Enabled: True
  Output Prefix: RoiNet_AblationOne_Residual_
  Augmentation Config: {'enabled': True, 'geometric': False, 'elastic': False, 'intensity_and_color': False, 'gamma': False, 'noise': False, 'otrosfives': True}
  Restormer Enabled: False
  Output Directory: run_benchmark_runs/RoiNet_AblationOne_Residual_result_2025-03-10_12-35-56
Parameters logged to: run_benchmark_runs/RoiNet_AblationOne_Residual_result_2025-03-10_12-35-56/parameters_FIVES_RoiNet_AblationOne_Residual_Dice_True_False.log
Modelo cargado en GPU:
- Parámetros totales: 4687174
- Memoria ocupada por modelo en GPU: 17.88 MB
==== Memoria GPU - Después de cargar el modelo en GPU ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB
USING: Dice
==== Memoria GPU - Inicio de época ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB
Train Epoch 0:   0%|          | 0/480 [00:02<?, ?batch/s]
Train Epoch 0:   0%|          | 0/480 [00:07<?, ?batch/s, avg_loss=0.858, curr_loss=0.858, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  78%|███████▊  | 373/480 [03:07<00:53,  2.01batch/s, avg_loss=0.099, curr_loss=0.054, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  78%|███████▊  | 373/480 [03:07<00:53,  2.01batch/s, avg_loss=0.099, curr_loss=0.051, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  78%|███████▊  | 373/480 [03:07<00:53,  2.01batch/s, avg_loss=0.099, curr_loss=0.051, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  78%|███████▊  | 373/480 [03:08<00:53,  2.01batch/s, avg_loss=0.099, curr_loss=0.112, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  78%|███████▊  | 376/480 [03:08<00:51,  2.02batch/s, avg_loss=0.099, curr_loss=0.112, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  78%|███████▊  | 376/480 [03:08<00:51,  2.02batch/s, avg_loss=0.099, curr_loss=0.112, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  78%|███████▊  | 376/480 [03:08<00:51,  2.02batch/s, avg_loss=0.099, curr_loss=0.083, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  78%|███████▊  | 376/480 [03:08<00:51,  2.02batch/s, avg_loss=0.099, curr_loss=0.083, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  78%|███████▊  | 376/480 [03:09<00:51,  2.02batch/s, avg_loss=0.099, curr_loss=0.075, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  78%|███████▊  | 376/480 [03:09<00:51,  2.02batch/s, avg_loss=0.099, curr_loss=0.075, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  78%|███████▊  | 376/480 [03:09<00:51,  2.02batch/s, avg_loss=0.098, curr_loss=0.053, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  79%|███████▉  | 379/480 [03:09<00:50,  2.01batch/s, avg_loss=0.098, curr_loss=0.053, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  79%|███████▉  | 379/480 [03:09<00:50,  2.01batch/s, avg_loss=0.098, curr_loss=0.053, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  79%|███████▉  | 379/480 [03:10<00:50,  2.01batch/s, avg_loss=0.098, curr_loss=0.094, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  79%|███████▉  | 379/480 [03:10<00:50,  2.01batch/s, avg_loss=0.098, curr_loss=0.094, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  79%|███████▉  | 379/480 [03:10<00:50,  2.01batch/s, avg_loss=0.098, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  79%|███████▉  | 379/480 [03:10<00:50,  2.01batch/s, avg_loss=0.098, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  79%|███████▉  | 379/480 [03:11<00:50,  2.01batch/s, avg_loss=0.098, curr_loss=0.044, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  80%|███████▉  | 382/480 [03:11<00:48,  2.01batch/s, avg_loss=0.098, curr_loss=0.044, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  80%|███████▉  | 382/480 [03:11<00:48,  2.01batch/s, avg_loss=0.098, curr_loss=0.044, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  80%|███████▉  | 382/480 [03:11<00:48,  2.01batch/s, avg_loss=0.098, curr_loss=0.112, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  80%|███████▉  | 382/480 [03:11<00:48,  2.01batch/s, avg_loss=0.098, curr_loss=0.112, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  80%|███████▉  | 382/480 [03:12<00:48,  2.01batch/s, avg_loss=0.098, curr_loss=0.043, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  80%|███████▉  | 382/480 [03:12<00:48,  2.01batch/s, avg_loss=0.098, curr_loss=0.043, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  80%|███████▉  | 382/480 [03:12<00:48,  2.01batch/s, avg_loss=0.098, curr_loss=0.093, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  80%|████████  | 385/480 [03:12<00:47,  2.02batch/s, avg_loss=0.098, curr_loss=0.093, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  80%|████████  | 385/480 [03:12<00:47,  2.02batch/s, avg_loss=0.098, curr_loss=0.093, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  80%|████████  | 385/480 [03:13<00:47,  2.02batch/s, avg_loss=0.098, curr_loss=0.088, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  80%|████████  | 385/480 [03:13<00:47,  2.02batch/s, avg_loss=0.098, curr_loss=0.088, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  80%|████████  | 385/480 [03:13<00:47,  2.02batch/s, avg_loss=0.098, curr_loss=0.051, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  80%|████████  | 385/480 [03:13<00:47,  2.02batch/s, avg_loss=0.098, curr_loss=0.051, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  80%|████████  | 385/480 [03:14<00:47,  2.02batch/s, avg_loss=0.098, curr_loss=0.059, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  81%|████████  | 388/480 [03:14<00:45,  2.01batch/s, avg_loss=0.098, curr_loss=0.059, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  81%|████████  | 388/480 [03:14<00:45,  2.01batch/s, avg_loss=0.098, curr_loss=0.059, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  81%|████████  | 388/480 [03:14<00:45,  2.01batch/s, avg_loss=0.098, curr_loss=0.049, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  81%|████████  | 388/480 [03:14<00:45,  2.01batch/s, avg_loss=0.098, curr_loss=0.049, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  81%|████████  | 388/480 [03:15<00:45,  2.01batch/s, avg_loss=0.098, curr_loss=0.129, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  81%|████████  | 388/480 [03:15<00:45,  2.01batch/s, avg_loss=0.098, curr_loss=0.129, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  81%|████████  | 388/480 [03:15<00:45,  2.01batch/s, avg_loss=0.098, curr_loss=0.060, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  81%|████████▏ | 391/480 [03:15<00:44,  2.01batch/s, avg_loss=0.098, curr_loss=0.060, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  81%|████████▏ | 391/480 [03:15<00:44,  2.01batch/s, avg_loss=0.098, curr_loss=0.060, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  81%|████████▏ | 391/480 [03:16<00:44,  2.01batch/s, avg_loss=0.098, curr_loss=0.099, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  81%|████████▏ | 391/480 [03:16<00:44,  2.01batch/s, avg_loss=0.098, curr_loss=0.099, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  81%|████████▏ | 391/480 [03:16<00:44,  2.01batch/s, avg_loss=0.098, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  81%|████████▏ | 391/480 [03:16<00:44,  2.01batch/s, avg_loss=0.098, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  81%|████████▏ | 391/480 [03:17<00:44,  2.01batch/s, avg_loss=0.098, curr_loss=0.101, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  82%|████████▏ | 394/480 [03:17<00:42,  2.02batch/s, avg_loss=0.098, curr_loss=0.101, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  82%|████████▏ | 394/480 [03:17<00:42,  2.02batch/s, avg_loss=0.098, curr_loss=0.101, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  82%|████████▏ | 394/480 [03:17<00:42,  2.02batch/s, avg_loss=0.098, curr_loss=0.098, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  82%|████████▏ | 394/480 [03:17<00:42,  2.02batch/s, avg_loss=0.098, curr_loss=0.098, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  82%|████████▏ | 394/480 [03:18<00:42,  2.02batch/s, avg_loss=0.098, curr_loss=0.143, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  82%|████████▏ | 394/480 [03:18<00:42,  2.02batch/s, avg_loss=0.098, curr_loss=0.143, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  82%|████████▏ | 394/480 [03:18<00:42,  2.02batch/s, avg_loss=0.098, curr_loss=0.110, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  83%|████████▎ | 397/480 [03:18<00:41,  2.02batch/s, avg_loss=0.098, curr_loss=0.110, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  83%|████████▎ | 397/480 [03:18<00:41,  2.02batch/s, avg_loss=0.098, curr_loss=0.110, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  83%|████████▎ | 397/480 [03:19<00:41,  2.02batch/s, avg_loss=0.098, curr_loss=0.066, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  83%|████████▎ | 397/480 [03:19<00:41,  2.02batch/s, avg_loss=0.098, curr_loss=0.066, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  83%|████████▎ | 397/480 [03:19<00:41,  2.02batch/s, avg_loss=0.098, curr_loss=0.081, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  83%|████████▎ | 397/480 [03:19<00:41,  2.02batch/s, avg_loss=0.098, curr_loss=0.081, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  83%|████████▎ | 397/480 [03:20<00:41,  2.02batch/s, avg_loss=0.098, curr_loss=0.147, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  83%|████████▎ | 400/480 [03:20<00:39,  2.02batch/s, avg_loss=0.098, curr_loss=0.147, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  83%|████████▎ | 400/480 [03:20<00:39,  2.02batch/s, avg_loss=0.098, curr_loss=0.147, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  83%|████████▎ | 400/480 [03:20<00:39,  2.02batch/s, avg_loss=0.098, curr_loss=0.182, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  83%|████████▎ | 400/480 [03:20<00:39,  2.02batch/s, avg_loss=0.098, curr_loss=0.182, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  83%|████████▎ | 400/480 [03:21<00:39,  2.02batch/s, avg_loss=0.098, curr_loss=0.074, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  83%|████████▎ | 400/480 [03:21<00:39,  2.02batch/s, avg_loss=0.098, curr_loss=0.074, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  83%|████████▎ | 400/480 [03:21<00:39,  2.02batch/s, avg_loss=0.098, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  84%|████████▍ | 403/480 [03:21<00:38,  2.02batch/s, avg_loss=0.098, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  84%|████████▍ | 403/480 [03:21<00:38,  2.02batch/s, avg_loss=0.098, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  84%|████████▍ | 403/480 [03:22<00:38,  2.02batch/s, avg_loss=0.098, curr_loss=0.073, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  84%|████████▍ | 403/480 [03:22<00:38,  2.02batch/s, avg_loss=0.098, curr_loss=0.073, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  84%|████████▍ | 403/480 [03:22<00:38,  2.02batch/s, avg_loss=0.098, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  84%|████████▍ | 403/480 [03:22<00:38,  2.02batch/s, avg_loss=0.098, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  84%|████████▍ | 403/480 [03:23<00:38,  2.02batch/s, avg_loss=0.098, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  85%|████████▍ | 406/480 [03:23<00:36,  2.02batch/s, avg_loss=0.098, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  85%|████████▍ | 406/480 [03:23<00:36,  2.02batch/s, avg_loss=0.098, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  85%|████████▍ | 406/480 [03:23<00:36,  2.02batch/s, avg_loss=0.098, curr_loss=0.170, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  85%|████████▍ | 406/480 [03:23<00:36,  2.02batch/s, avg_loss=0.098, curr_loss=0.170, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  85%|████████▍ | 406/480 [03:24<00:36,  2.02batch/s, avg_loss=0.098, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  85%|████████▍ | 406/480 [03:24<00:36,  2.02batch/s, avg_loss=0.098, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  85%|████████▍ | 406/480 [03:24<00:36,  2.02batch/s, avg_loss=0.098, curr_loss=0.051, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  85%|████████▌ | 409/480 [03:24<00:35,  2.01batch/s, avg_loss=0.098, curr_loss=0.051, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  85%|████████▌ | 409/480 [03:24<00:35,  2.01batch/s, avg_loss=0.098, curr_loss=0.051, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  85%|████████▌ | 409/480 [03:25<00:35,  2.01batch/s, avg_loss=0.098, curr_loss=0.124, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  85%|████████▌ | 409/480 [03:25<00:35,  2.01batch/s, avg_loss=0.098, curr_loss=0.124, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  85%|████████▌ | 409/480 [03:25<00:35,  2.01batch/s, avg_loss=0.098, curr_loss=0.066, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  85%|████████▌ | 409/480 [03:25<00:35,  2.01batch/s, avg_loss=0.098, curr_loss=0.066, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  85%|████████▌ | 409/480 [03:26<00:35,  2.01batch/s, avg_loss=0.098, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  86%|████████▌ | 412/480 [03:26<00:33,  2.01batch/s, avg_loss=0.098, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  86%|████████▌ | 412/480 [03:26<00:33,  2.01batch/s, avg_loss=0.098, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  86%|████████▌ | 412/480 [03:26<00:33,  2.01batch/s, avg_loss=0.098, curr_loss=0.062, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  86%|████████▌ | 412/480 [03:26<00:33,  2.01batch/s, avg_loss=0.098, curr_loss=0.062, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  86%|████████▌ | 412/480 [03:27<00:33,  2.01batch/s, avg_loss=0.098, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  86%|████████▌ | 412/480 [03:27<00:33,  2.01batch/s, avg_loss=0.098, curr_loss=0.072, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  86%|████████▌ | 412/480 [03:27<00:33,  2.01batch/s, avg_loss=0.098, curr_loss=0.080, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  86%|████████▋ | 415/480 [03:27<00:32,  2.01batch/s, avg_loss=0.098, curr_loss=0.080, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  86%|████████▋ | 415/480 [03:27<00:32,  2.01batch/s, avg_loss=0.098, curr_loss=0.080, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  86%|████████▋ | 415/480 [03:28<00:32,  2.01batch/s, avg_loss=0.098, curr_loss=0.095, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  86%|████████▋ | 415/480 [03:28<00:32,  2.01batch/s, avg_loss=0.098, curr_loss=0.095, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  86%|████████▋ | 415/480 [03:28<00:32,  2.01batch/s, avg_loss=0.098, curr_loss=0.228, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  86%|████████▋ | 415/480 [03:28<00:32,  2.01batch/s, avg_loss=0.098, curr_loss=0.228, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  86%|████████▋ | 415/480 [03:29<00:32,  2.01batch/s, avg_loss=0.098, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  87%|████████▋ | 418/480 [03:29<00:30,  2.01batch/s, avg_loss=0.098, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  87%|████████▋ | 418/480 [03:29<00:30,  2.01batch/s, avg_loss=0.098, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  87%|████████▋ | 418/480 [03:29<00:30,  2.01batch/s, avg_loss=0.098, curr_loss=0.097, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  87%|████████▋ | 418/480 [03:29<00:30,  2.01batch/s, avg_loss=0.098, curr_loss=0.097, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  87%|████████▋ | 418/480 [03:30<00:30,  2.01batch/s, avg_loss=0.098, curr_loss=0.113, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  87%|████████▋ | 418/480 [03:30<00:30,  2.01batch/s, avg_loss=0.098, curr_loss=0.113, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  87%|████████▋ | 418/480 [03:30<00:30,  2.01batch/s, avg_loss=0.098, curr_loss=0.053, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  88%|████████▊ | 421/480 [03:30<00:29,  2.01batch/s, avg_loss=0.098, curr_loss=0.053, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  88%|████████▊ | 421/480 [03:30<00:29,  2.01batch/s, avg_loss=0.098, curr_loss=0.053, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  88%|████████▊ | 421/480 [03:31<00:29,  2.01batch/s, avg_loss=0.098, curr_loss=0.058, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  88%|████████▊ | 421/480 [03:31<00:29,  2.01batch/s, avg_loss=0.098, curr_loss=0.058, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  88%|████████▊ | 421/480 [03:31<00:29,  2.01batch/s, avg_loss=0.098, curr_loss=0.108, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  88%|████████▊ | 421/480 [03:31<00:29,  2.01batch/s, avg_loss=0.098, curr_loss=0.108, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  88%|████████▊ | 421/480 [03:32<00:29,  2.01batch/s, avg_loss=0.098, curr_loss=0.047, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  88%|████████▊ | 424/480 [03:32<00:27,  2.02batch/s, avg_loss=0.098, curr_loss=0.047, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  88%|████████▊ | 424/480 [03:32<00:27,  2.02batch/s, avg_loss=0.098, curr_loss=0.047, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  88%|████████▊ | 424/480 [03:32<00:27,  2.02batch/s, avg_loss=0.098, curr_loss=0.127, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  88%|████████▊ | 424/480 [03:32<00:27,  2.02batch/s, avg_loss=0.098, curr_loss=0.127, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  88%|████████▊ | 424/480 [03:33<00:27,  2.02batch/s, avg_loss=0.098, curr_loss=0.168, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  88%|████████▊ | 424/480 [03:33<00:27,  2.02batch/s, avg_loss=0.098, curr_loss=0.168, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  88%|████████▊ | 424/480 [03:33<00:27,  2.02batch/s, avg_loss=0.100, curr_loss=1.000, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  89%|████████▉ | 427/480 [03:33<00:26,  2.02batch/s, avg_loss=0.100, curr_loss=1.000, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  89%|████████▉ | 427/480 [03:33<00:26,  2.02batch/s, avg_loss=0.100, curr_loss=1.000, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  89%|████████▉ | 427/480 [03:34<00:26,  2.02batch/s, avg_loss=0.100, curr_loss=0.090, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  89%|████████▉ | 427/480 [03:34<00:26,  2.02batch/s, avg_loss=0.100, curr_loss=0.090, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  89%|████████▉ | 427/480 [03:34<00:26,  2.02batch/s, avg_loss=0.100, curr_loss=0.121, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  89%|████████▉ | 427/480 [03:34<00:26,  2.02batch/s, avg_loss=0.100, curr_loss=0.121, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  89%|████████▉ | 427/480 [03:35<00:26,  2.02batch/s, avg_loss=0.101, curr_loss=0.497, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  90%|████████▉ | 430/480 [03:35<00:24,  2.02batch/s, avg_loss=0.101, curr_loss=0.497, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  90%|████████▉ | 430/480 [03:35<00:24,  2.02batch/s, avg_loss=0.101, curr_loss=0.497, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  90%|████████▉ | 430/480 [03:35<00:24,  2.02batch/s, avg_loss=0.101, curr_loss=0.103, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  90%|████████▉ | 430/480 [03:35<00:24,  2.02batch/s, avg_loss=0.101, curr_loss=0.103, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  90%|████████▉ | 430/480 [03:36<00:24,  2.02batch/s, avg_loss=0.101, curr_loss=0.077, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  90%|████████▉ | 430/480 [03:36<00:24,  2.02batch/s, avg_loss=0.101, curr_loss=0.077, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  90%|████████▉ | 430/480 [03:36<00:24,  2.02batch/s, avg_loss=0.101, curr_loss=0.091, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  90%|█████████ | 433/480 [03:36<00:23,  2.02batch/s, avg_loss=0.101, curr_loss=0.091, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  90%|█████████ | 433/480 [03:36<00:23,  2.02batch/s, avg_loss=0.101, curr_loss=0.091, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  90%|█████████ | 433/480 [03:37<00:23,  2.02batch/s, avg_loss=0.101, curr_loss=0.105, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  90%|█████████ | 433/480 [03:37<00:23,  2.02batch/s, avg_loss=0.101, curr_loss=0.105, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  90%|█████████ | 433/480 [03:37<00:23,  2.02batch/s, avg_loss=0.101, curr_loss=0.076, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  90%|█████████ | 433/480 [03:37<00:23,  2.02batch/s, avg_loss=0.101, curr_loss=0.076, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  90%|█████████ | 433/480 [03:38<00:23,  2.02batch/s, avg_loss=0.101, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  91%|█████████ | 436/480 [03:38<00:21,  2.02batch/s, avg_loss=0.101, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  91%|█████████ | 436/480 [03:38<00:21,  2.02batch/s, avg_loss=0.101, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 70:  91%|█████████ | 436/480 [03:38<00:21,  2.02batch/s, avg_loss=0.101, curr_loss=0.126, gpu_usage=GPU 0: 140.6MB]
